"z1","z2","x","y"
4.5,4,1.25,1.0589
2.7,2.4,-0.35,-1.164
3.3,2.9,0.15,-1.076
2.8,2.4,-0.35,-1.3181
3.5,3.3,0.55,-1.1236
3.1,3.4,0.35,-1.6809
2.5,1.6,-1.15,-0.7043
4.6,4,1.25,0.4484
3.9,3,0.25,-0.7961
3.7,2.4,-0.35,-0.333
3.8,4,1.05,-0.3377
3.4,3.4,0.65,-0.7043
4.1,4,1.25,-0.3837
2.9,2.7,-0.0499999999999998,-1.368
4.3,3.7,0.95,-0.8423
2.7,2.5,-0.25,-1.22
2.8,3.2,0.0499999999999998,-1.736
4,3.3,0.55,-0.1514
3.8,2.6,-0.15,-1.076
3.2,3.9,0.45,-0.117
1.5,1.1,-1.65,-1.5049
3.2,3.1,0.35,-1.22
1.8,1.9,-0.95,-1.7834
3,3.2,0.25,-1.076
3.8,4.7,1.05,-0.567
3.3,2.9,0.15,-0.935
3.3,2.2,-0.55,-0.0601
5.4,3,0.25,-0.5213
2.7,1.1,-1.65,-1.5545
3.2,2.1,-0.65,-0.7961
2.8,1.6,-1.15,-1.5545
4.6,4.5,1.75,0.4484
3.5,4.1,0.75,-0.8886
2.7,2.2,-0.55,-1.5545
4.3,2.8,0.0499999999999998,-0.1983
3.6,1.9,-0.85,0.4166
5,7.8,2.25,1.6398
2.4,1.6,-1.15,-0.6452
3.1,2.5,-0.25,-1.1716
3.6,4.1,0.85,-1.0287
3.5,3,0.25,-1.3181
4.2,3.2,0.45,-0.2914
4.5,4.3,1.55,0.2385
2.4,1.1,-1.65,-0.7043
4.1,3.1,0.35,0.6741
3,2.6,-0.15,-1.9074
3.6,2.8,0.0499999999999998,0.0886
3.9,3.6,0.85,0.2385
3.6,3.5,0.75,-0.1514
3.6,3.6,0.85,-0.4297
2.5,3.2,-0.25,-1.368
2.1,2.1,-0.65,-1.403
3.5,1.6,-1.15,-1.3181
2.7,2.2,-0.55,-1.2199
1.5,1.9,-1.25,-2.441
3,1.4,-1.35,-1.3872
2.8,2.8,0.0499999999999998,-0.9818
2.2,2.1,-0.65,-0.764
3.2,2.8,0.0499999999999998,-0.8886
3.9,3.8,1.05,-0.1983
3.2,3.6,0.45,-0.0086
3.6,3.5,0.75,-0.4755
4.5,5.2,1.75,0.138
3.4,4.3,0.65,-0.3377
4.1,3.3,0.55,0.1879
3.3,2.9,0.15,-0.1514
2.5,2.2,-0.55,-2.5062
2.9,2.2,-0.55,-0.4297
2,2.6,-0.75,-2.2517
3.8,3.3,0.55,-0.032
3.8,3.3,0.55,-0.8423
4.1,3.6,0.85,-0.4755
2.4,2.1,-0.65,-1.1716
3.5,2.2,-0.55,-0.9818
6.4,6.1,3.35,2.2215
3,1.9,-0.85,-1.2199
4.8,3.2,0.45,0.5031
3.6,3.1,0.35,-0.2914
1.8,1.9,-0.95,-1.7232
3,2.7,-0.0499999999999998,-1.3181
4.8,3.8,1.05,-0.935
2.8,1.9,-0.85,-0.705
3.1,2.4,-0.35,-1.6268
2.4,1.4,-1.35,-2.2517
3.3,2.5,-0.25,-0.7961
3.5,2.8,0.0499999999999998,-1.5212
3.5,2.5,-0.25,-0.935
4.4,3.8,1.05,-0.4154
2.7,1.6,-1.15,-0.9948
2.5,1.4,-1.35,-0.5847
2.9,2.4,-0.35,-1.4694
4.7,3.7,0.95,0.138
4.1,3.7,0.95,-0.0086
4.1,2.8,0.0499999999999998,-0.7043
2.2,1.1,-1.65,-1.6667
4,2.8,0.0499999999999998,0.3418
4.8,3.3,0.55,0.5031
2.6,1.6,-1.15,-2.3769
2.6,2.2,-0.55,-1.4694
3.3,1.6,-1.15,-0.8423
2.8,2.9,0.0499999999999998,-0.4755
5,3.6,0.85,1.1238
3.5,3.3,0.55,-0.7502
3.1,3.3,0.35,-1.792
3.5,3.3,0.55,-1.2688
3.7,4,0.95,-0.6128
4.6,4.1,1.35,1.1238
4.5,4.7,1.75,-0.2914
3.5,2.5,-0.25,-1.9074
2.8,2.7,-0.0499999999999998,-0.1514
4.2,3,0.25,0.2385
2,2.5,-0.75,-1.4429
4.2,4.1,1.35,-0.9818
2.6,1.6,-1.15,-1.5736
3.6,2.2,-0.55,-0.461
3.9,2.1,-0.65,-0.4297
3.4,3.6,0.65,-1.0287
3.6,2.9,0.15,-0.5213
4.4,3.6,0.85,-0.0086
3.7,4,0.95,-0.4755
4.2,4.9,1.45,0.6741
3,4.5,0.25,-1.4184
4.2,3.6,0.85,0.6158
2.4,1.9,-0.85,-1.5212
3.5,3.1,0.35,-0.935
3.9,3.4,0.65,-0.567
3.4,3.8,0.65,-0.1514
2.6,1.1,-1.65,-1.0515
3.4,2.5,-0.25,-0.6585
4.6,3.5,0.75,-0.3377
5.6,5.2,2.45,1.2837
3.1,2.4,-0.35,-0.705
4,4.3,1.25,0.138
5.1,3.7,0.95,0.5589
4.7,2.6,-0.15,0.8579
2.6,2.7,-0.15,-1.5736
2.7,2.8,-0.0499999999999998,-1.2688
3.3,2.2,-0.55,-0.1983
4.1,2.8,0.0499999999999998,0.2385
4.6,4.5,1.75,0.0886
2.2,2.1,-0.65,-2.3769
2.5,2.2,-0.55,-1.1236
3.8,2.5,-0.25,0.3946
2.5,2.8,-0.25,-0.245
3.8,3,0.25,-0.0086
3.2,2.6,-0.15,-0.1042
4.4,3.6,0.85,0.8579
2,2.9,-0.75,-1.076
4.1,2.4,-0.35,0.138
4.1,3.2,0.45,-0.8423
4.7,4.7,1.95,0.3946
4.2,3.2,0.45,-0.2914
3.9,2.8,0.0499999999999998,-0.4297
3.6,4.5,0.85,-0.4297
4.7,3.5,0.75,0.5589
4.6,3.4,0.65,0.5031
5,2.6,-0.15,0.6158
4,2.8,0.0499999999999998,-0.3377
3.7,3.1,0.35,-0.8886
4.6,3.7,0.95,-0.0086
3.7,3.6,0.85,-0.6585
3.2,2.5,-0.25,-1.4694
4.9,3.7,0.95,-0.0086
3.9,3.4,0.65,-0.3377
4.7,3.4,0.65,0.2898
3.7,2.7,-0.0499999999999998,0.138
3,3.1,0.25,-1.2688
4.3,2.9,0.15,-0.0086
3.2,2.5,-0.25,-0.5213
2.2,2.4,-0.55,-1.736
2.8,2.2,-0.55,-1.4429
3.3,2.6,-0.15,-1.4184
2.3,1.4,-1.35,-1.7232
4.9,4.1,1.35,0.3418
2.4,2.2,-0.55,-1.6105
5.4,4.5,1.75,0.7337
3.8,3,0.25,-0.7043
3.3,3,0.25,-0.8886
3.7,3.4,0.65,-1.0287
3.2,3.1,0.35,-1.2688
5,2.6,-0.15,0.2385
3.7,2.1,-0.65,-0.3377
3.8,3.3,0.55,-0.9818
3.2,4,0.45,-0.7043
3.2,2.2,-0.55,-0.6452
4.3,3.2,0.45,0.3946
2.8,1.6,-1.15,-1.076
3,4,0.25,-0.1042
3.9,3.8,1.05,0.1879
4.3,1.9,-0.85,0.1652
3.7,3.3,0.55,-1.22
3.7,4.1,0.95,-0.1514
3.4,2.7,-0.0499999999999998,0.5031
2.4,2.2,-0.55,-2.0112
3.3,2.1,-0.65,-0.1042
2.9,2.1,-0.65,-0.1309
2.8,1.9,-0.85,-1.1716
3.7,3,0.25,-1.0287
3.3,3.1,0.35,-0.935
3.1,1.4,-1.35,0.0877
3.4,1.6,-1.15,-0.7502
3.2,3.3,0.45,-1.5736
3.9,3.1,0.35,-0.3837
5.3,4.9,2.15,-0.0745
4.2,3.3,0.55,0.7337
2.6,1.1,-1.65,-1.4184
3.8,1.6,-1.15,-0.8423
2.8,3,0.0499999999999998,-0.9818
2,2.5,-0.75,-2.9283
2.1,2.5,-0.65,-1.0515
3.5,3.2,0.45,0.6741
3.1,3.1,0.35,-1.8491
3.6,3.2,0.45,-0.2914
2.5,2.1,-0.65,-2.13
2.9,1.6,-1.15,-2.3769
3.1,3.8,0.35,-0.8423
2.3,2.5,-0.45,-1.22
3.2,3.6,0.45,-0.6128
3.8,3.7,0.95,-0.6585
3.1,2.6,-0.15,-0.6452
3.6,3.6,0.85,-0.4297
4.8,3.3,0.55,0.2898
4.4,4.3,1.55,0.5031
3.7,4.7,0.95,-0.1042
2.8,2.1,-0.65,0.0877
3.5,3.7,0.75,-0.3837
3.8,2.9,0.15,0.1652
3.3,4.9,0.55,-1.1236
4,3.3,0.55,-0.1042
3.3,2.7,-0.0499999999999998,-0.567
3.9,2.9,0.15,-0.8886
2.4,2.2,-0.55,-0.6452
3.5,3,0.25,-0.6585
2.1,2.1,-0.65,-1.792
3.6,2.6,-0.15,-0.0566
2.2,2.7,-0.55,-1.1236
3.5,4.5,0.75,-2.5855
4.3,3.5,0.75,-0.6452
3.6,3.1,0.35,-1.0287
4.3,3.6,0.85,-0.4154
2.2,1.9,-0.85,-1.9441
3.2,2.7,-0.0499999999999998,-1.368
3.7,4.3,0.95,0.0398
3.4,3.7,0.65,-0.935
2.3,1.9,-0.85,-1.1236
3.6,2.2,-0.55,-0.1983
4.9,3.1,0.35,-0.0086
3.2,2.2,-0.55,-1.076
3.6,2.2,-0.55,-0.5213
3.4,2.6,-0.15,-0.5213
3.8,2.8,0.0499999999999998,-0.7961
4.2,3.1,0.35,-0.1042
4,2.9,0.15,-0.6128
2.5,1.9,-0.85,-1.0662
4.6,2.8,0.0499999999999998,-0.567
3.6,3,0.25,-0.7043
3.7,3.2,0.45,-1.0287
3.9,3.7,0.95,0.3418
3.7,3.3,0.55,-0.5213
4.3,3.1,0.35,0.5589
2.7,2.5,-0.25,-0.9818
3.9,3.8,1.05,-1.0531
3.3,2.9,0.15,-0.6128
2.5,1.6,-1.15,-1.076
3.1,2.9,0.15,-0.8886
3.8,3.2,0.45,0.2385
3.6,3.5,0.75,-0.8423
3.7,3.4,0.65,-0.1042
2.9,2.8,0.0499999999999998,-1.22
3.1,3.1,0.35,-0.5213
2.2,2.4,-0.55,-1.5736
2.9,2.7,-0.0499999999999998,-1.3181
2.6,2.2,-0.55,-0.7961
4.2,3.2,0.45,-0.0566
3.7,5.6,0.95,-0.4755
3.4,2.4,-0.35,-0.461
5.5,3.4,0.65,0.9896
2.1,1.9,-0.85,-2.4912
3.3,3.2,0.45,-0.5213
3.3,2.8,0.0499999999999998,-1.3181
4.2,4,1.25,-0.567
2,0.9,-1.85,-2.2887
4,4.5,1.25,0.2898
4.1,3.2,0.45,-0.0566
2.9,2.7,-0.0499999999999998,-0.4297
4.2,3.4,0.65,-0.0566
4.8,3.6,0.85,0.8579
3.7,3.7,0.95,0.8579
4.3,4.3,1.55,-0.0086
4.5,4,1.25,-0.245
4.5,3.2,0.45,-0.3377
3,2.1,-0.65,-1.3315
2.8,1.9,-0.85,-2.7635
3.4,1.4,-1.35,-0.935
1.9,2.6,-0.85,-1.8491
3,3.5,0.25,-1.3181
2.4,3,-0.35,-2.3589
2.3,2.1,-0.65,-1.1079
3.4,2.1,-0.65,-1.4986
5.2,4,1.25,0.0886
3.5,3.2,0.45,-0.3377
4,3.7,0.95,-0.5998
2.3,2.1,-0.65,-1.9526
3.7,4.1,0.95,-0.2446
3.6,4.7,0.85,-0.7043
4.6,3.7,0.95,-0.3377
3.4,2.4,-0.35,-1.0142
3,2.6,-0.15,-0.8423
3.9,3.7,0.95,-0.7043
2.9,2.2,-0.55,-0.9948
4.3,3.8,1.05,-0.567
4,4.9,1.25,0.7337
3.1,4,0.35,-1.22
3.9,3.6,0.85,-1.5736
3.9,2.9,0.15,-0.7043
2.5,2.8,-0.25,-1.6809
3.4,1.4,-1.35,-0.0086
2.7,1.1,-1.65,-1.076
2.2,1.9,-0.85,-1.4986
2.6,1.1,-1.65,-1.2758
2.7,2.6,-0.15,-0.8804
2.1,2.7,-0.65,-1.5212
4.9,3.8,1.05,0.0958
5.3,4.9,2.15,1.1307
2.1,2.2,-0.65,-1.8946
4.2,2.5,-0.25,0.9114
2.9,2.7,-0.0499999999999998,-0.935
2.9,1.9,-0.85,-0.6128
3.4,3,0.25,-1.3074
3.1,2.6,-0.15,-0.7502
3.6,3,0.25,-0.7043
3.3,3.7,0.55,-1.6809
2,1.6,-1.15,-1.736
4.1,4.3,1.35,-1.1716
1.9,2.5,-0.85,-0.9818
2.4,1.6,-1.15,-1.2758
2.5,1.9,-0.85,-1.2758
4.2,5.2,1.45,0.7949
4.1,2.8,0.0499999999999998,0.3418
3.1,1.4,-1.35,-1.22
2.9,2.6,-0.15,-0.3377
4,3,0.25,-0.1983
3.3,3.7,0.55,-0.1514
4.8,3.5,0.75,1.0589
2.7,2.8,-0.0499999999999998,-1.076
3.5,1.1,-1.65,-1.736
4,3.4,0.65,-0.7043
2.6,2.6,-0.15,0.0127
2.9,1.1,-1.65,-0.8804
3.9,3.3,0.55,-0.0566
4.4,3.5,0.75,0.2898
4,2.5,-0.25,0.2456
4.6,4,1.25,1.1307
2.4,2.8,-0.35,-1.6268
3.9,2.6,-0.15,-1.2688
4.5,4.3,1.55,1.2055
2.3,0.9,-1.85,-1.8371
4.4,2.7,-0.0499999999999998,-0.0566
4.9,4.3,1.55,1.2837
2.8,2.2,-0.55,-1.3872
3.3,2.2,-0.55,-0.2672
2.3,2.5,-0.45,-1.9526
3.1,2.2,-0.55,-1.2688
3.6,2.9,0.15,-0.8423
3.8,3.6,0.85,0.6741
5,3.4,0.65,-0.0566
2.6,2.2,-0.55,-1.78
4.4,3.8,1.05,-0.1983
4.3,2.7,-0.0499999999999998,0.138
2.2,1.9,-0.85,-1.5545
3.8,2.5,-0.25,-0.4755
4.4,2.7,-0.0499999999999998,1.1307
2.8,1.9,-0.85,-1.1236
3.4,1.4,-1.35,-0.4755
4.1,2.9,0.15,0.1879
3.9,2.7,-0.0499999999999998,-0.0086
4.4,4.1,1.35,-0.245
3.3,2.5,-0.25,-0.7043
4.1,2.1,-0.65,-1.3181
3.6,4.1,0.85,-0.5213
4.4,2.6,-0.15,0.7949
1.8,3.3,-0.95,-2.0112
3.5,3.1,0.35,-1.5212
3.9,2.2,-0.55,-0.0086
4,3,0.25,-0.2914
4.2,3.3,0.55,-0.567
4,2.5,-0.25,-0.6128
3.5,2.2,-0.55,-0.5847
3,2.6,-0.15,-0.6585
3.2,2.6,-0.15,-0.8423
3.8,3.2,0.45,-0.7043
3.7,3.2,0.45,0.138
6.1,4.5,1.75,1.5428
4.2,2.8,0.0499999999999998,-0.4297
2.3,1.9,-0.85,-1.368
3.9,4,1.15,-1.076
2.5,2.1,-0.65,-0.7502
2.2,1.4,-1.35,-1.5212
3.1,3.6,0.35,-1.22
3.4,2.5,-0.25,-0.4755
5.1,4.9,2.15,0.4484
3.1,3,0.25,-0.567
3.3,2.5,-0.25,-0.7043
4.3,5.6,1.55,0.5589
4,4.7,1.25,-0.567
3.9,2.5,-0.25,-0.9378
5.1,5.6,2.35,0.6158
2.1,2.4,-0.65,-2.13
5.3,6.1,2.55,0.7337
2,1.4,-1.35,-2.0703
3.4,2.7,-0.0499999999999998,-0.9565
2.1,1.4,-1.35,-1.6809
3.9,3.4,0.65,-0.0086
3.7,2.9,0.15,-0.1042
4.4,3.3,0.55,0.2898
5.2,4.3,1.55,1.6398
3.7,3,0.25,-0.1514
5.8,5.6,2.85,0.7949
3.6,2.7,-0.0499999999999998,-1.076
5.7,4.1,1.35,0.8579
3.9,2.6,-0.15,-0.2914
4,3.4,0.65,0.0398
2.3,2.2,-0.55,-1.5545
2.5,1.9,-0.85,-1.164
3.5,2.9,0.15,-0.245
2.3,2.5,-0.45,-1.22
3,2.7,-0.0499999999999998,-0.9818
5.1,4.9,2.15,-0.245
5,4.1,1.35,1.2837
2.9,1.9,-0.85,-1.22
3.2,2.2,-0.55,-0.4297
3.7,2.8,0.0499999999999998,-0.1042
4,3.5,0.75,1.3655
3.2,2.8,0.0499999999999998,-1.5212
3.7,3.6,0.85,0.2898
5.3,3.6,0.85,0.6741
3.4,3.8,0.65,-0.9818
3.7,2.1,-0.65,0.138
3.5,2.8,0.0499999999999998,-1.368
3.3,4.7,0.55,-1.0287
2.7,1.9,-0.85,-1.3872
4.1,4.1,1.35,-0.0566
3.6,2.4,-0.35,-1.1079
2.6,3.6,-0.15,-1.8491
3.3,4.1,0.55,-0.8886
3.4,2.6,-0.15,-0.8886
3.4,4.9,0.65,-0.8423
3.1,3,0.25,-1.3181
4.1,3.8,1.05,0.2898
4.2,3.7,0.95,-0.0566
2.1,2.1,-0.65,-1.4694
4.9,4.9,2.15,1.3655
3.8,4.3,1.05,-0.3837
4.4,4,1.25,0.1879
4.4,4.1,1.35,0.3946
4.5,3.4,0.65,0.0886
3.3,3.1,0.35,-0.8886
3.4,3.5,0.65,-0.3837
3,1.6,-1.15,-0.8225
3.4,3.7,0.65,-0.5213
2.5,1.6,-1.15,-2.0905
2.9,2.1,-0.65,-1.4184
2.9,1.9,-0.85,-1.5212
5,4.1,1.35,0.3946
4,4,1.25,0.6158
3.3,3.1,0.35,-0.0086
2.9,2.2,-0.55,-1.1236
4.5,5.2,1.75,0.1879
2.4,0.9,-1.85,-1.5545
3.7,3.2,0.45,-0.1514
2.4,1.6,-1.15,-2.7808
4.1,4.1,1.35,-0.1983
1.4,2.2,-1.35,-1.736
4.7,2.4,-0.35,0.2385
3.5,3,0.25,-1.3181
2.6,2.4,-0.35,-0.3976
3.4,3,0.25,-0.9818
4,2.2,-0.55,-0.6128
4.2,3.7,0.95,0.0398
3.6,2.8,0.0499999999999998,-0.3377
5.1,3.2,0.45,0.4484
3.1,2.8,0.0499999999999998,-1.2688
3.9,2.8,0.0499999999999998,-0.7961
3.4,2.7,-0.0499999999999998,-0.3837
4.7,3.1,0.35,-0.0086
2.7,2.7,-0.0499999999999998,-1.3315
3.1,2.6,-0.15,-0.2914
3.2,0.9,-1.85,-0.1998
4.2,3.4,0.65,0.138
4.7,3.4,0.65,0.6158
3.2,2.8,0.0499999999999998,-0.7961
3.1,2.5,-0.25,-1.967
6.2,6.8,3.45,1.5428
2.8,2.1,-0.65,-0.9378
4.5,3.7,0.95,1.0589
4.3,3.3,0.55,0.138
3.5,2.9,0.15,-1.22
2.7,2.1,-0.65,-0.8423
3.2,1.9,-0.85,-1.4694
3.4,3.3,0.55,-0.9818
3.3,5.3,0.55,-1.0045
3,2.7,-0.0499999999999998,-0.7961
3.4,2.5,-0.25,-1.1236
5,3.7,0.95,1.2837
2.3,3.1,-0.45,-1.22
3.2,3.2,0.45,-0.1309
3.3,2.6,-0.15,-0.6128
3.2,3.2,0.45,-1.3181
5,3.1,0.35,0.6158
4.3,4.7,1.55,0.5589
3.2,2.4,-0.35,-1.0287
4.8,6.1,2.05,1.0589
3.3,3.2,0.45,0.7949
3.4,2.8,0.0499999999999998,-0.3837
4.3,3.5,0.75,-0.2914
4.3,3.6,0.85,0.138
2.9,1.9,-0.85,-2.3138
4.3,3.8,1.05,0.2385
3.2,1.6,-1.15,-1.2688
3,1.9,-0.85,-0.333
3.5,0.4,-2.35,-0.3837
4.1,2.1,-0.65,0.0886
3.5,3.2,0.45,-0.0566
2.6,1.4,-1.35,-1.3315
3.8,3.1,0.35,-1.0287
5.1,3.8,1.05,0.3418
2.9,2.2,-0.55,-0.9378
3,2.6,-0.15,-1.0287
3.4,3.3,0.55,-1.368
4.3,2.7,-0.0499999999999998,0.5589
2.5,2.4,-0.35,-0.7502
3,2.7,-0.0499999999999998,-1.1236
3.3,3.8,0.55,-0.567
4.3,4,1.25,0.3418
3,2.7,-0.0499999999999998,-1.3315
1.8,2.1,-0.95,-1.8371
3.7,4.3,0.95,0.2898
3.8,2.4,-0.35,-0.4297
3.8,3.2,0.45,0.2898
4.1,3.3,0.55,0.0398
4,4,1.25,0.6158
3.2,1.6,-1.15,-0.8804
3.6,2.1,-0.65,-0.7043
4.6,4,1.25,-0.4297
2.2,2.2,-0.55,-2.7098
2.7,2.4,-0.35,-1.4986
2.7,1.1,-1.65,-0.4493
3.5,2.2,-0.55,-1.076
2,0.9,-1.85,-2.6405
3.8,4.3,1.05,0.3418
2.2,1.9,-0.85,-1.3315
3.9,4,1.15,-0.6128
4.5,3.5,0.75,0.4484
3.2,2.1,-0.65,-0.6128
5.7,3.8,1.05,1.3655
3.9,2.9,0.15,-0.245
4.1,3.4,0.65,0.3946
3.3,2.6,-0.15,-1.4184
2.5,2.7,-0.25,-1.22
3.4,1.6,-1.15,-0.8423
3.2,2.9,0.15,-0.7961
3.9,3.5,0.75,-0.3377
4.3,2.9,0.15,0.6158
4.4,3.3,0.55,0.0398
4.3,2.1,-0.65,-0.3377
3.4,3.2,0.45,-0.4755
3,2.8,0.0499999999999998,-0.8886
2.9,2.5,-0.25,-0.4755
3.2,1.4,-1.35,0.6158
3.3,2.9,0.15,-0.6585
2.5,1.6,-1.15,-1.5212
2.8,1.9,-0.85,-1.6105
3.2,4.1,0.45,-0.7043
3.2,3.3,0.45,-0.2914
3.8,3.4,0.65,-0.1983
2.4,1.4,-1.35,-0.8886
5.5,4.3,1.55,1.2055
2.9,1.9,-0.85,0.2182
2.8,2.6,-0.15,-0.935
4,3.2,0.45,0.138
3.2,1.9,-0.85,-0.5213
3.5,3.3,0.55,-0.5213
4.5,3.3,0.55,0.3418
4.3,4,1.25,0.5031
4,2.7,-0.0499999999999998,0.6158
5,4.7,1.95,0.7337
3.7,2.2,-0.55,-0.4297
3.9,3.3,0.55,-0.8886
1.8,2.8,-0.95,-2.8535
3.7,4,0.95,-1.076
4.1,3.1,0.35,-0.7502
5.2,4,1.25,0.9227
3.9,4.1,1.15,-0.245
2.2,2.1,-0.65,-1.2925
2.6,3,-0.15,-1.5212
3.6,3.3,0.55,-0.6585
3.7,3.5,0.75,0.1879
3,2.4,-0.35,-0.7961
2.8,3.5,0.0499999999999998,-1.5736
2.4,2.9,-0.35,-1.4184
4.3,2.9,0.15,-0.1983
3.7,5.2,0.95,-0.1983
3.9,1.1,-1.65,-0.5233
2.5,4.5,-0.25,-0.5213
4.2,3.4,0.65,-0.1042
3.2,2.2,-0.55,-1.2688
2.7,3,-0.0499999999999998,-1.8491
4.1,3.2,0.45,-0.3377
4.3,3.5,0.75,0.1879
4.6,3.4,0.65,0.5031
3.9,2.4,-0.35,-0.2733
3.2,3.1,0.35,-0.7502
2.6,2.4,-0.35,-1.164
4.2,3.7,0.95,1.1307
2.5,2.7,-0.25,-0.935
4.8,2.8,0.0499999999999998,0.138
2.7,2.2,-0.55,-1.0515
2.6,1.1,-1.65,-1.7158
3.4,3.3,0.55,-1.2688
3.4,2.8,0.0499999999999998,-0.0086
3.9,3.4,0.65,-0.935
2.2,2.1,-0.65,-2.0703
5.6,5.7,2.85,0.3112
3.9,2.9,0.15,-0.9818
4.2,2.4,-0.35,0.6741
2.3,1.9,-0.85,-0.5233
3.6,3.4,0.65,-0.9818
3.4,2.8,0.0499999999999998,-0.4297
4.3,2.9,0.15,-0.6128
2.9,2.7,-0.0499999999999998,-1.6268
3.3,3.5,0.55,-0.6452
3.8,2.5,-0.25,-0.0086
2.8,2.2,-0.55,-0.9818
4.1,2.2,-0.55,-0.1042
3.2,3.6,0.45,-0.4755
2.8,2.8,0.0499999999999998,-0.6585
3.7,2.5,-0.25,-1.4694
3.2,2.2,-0.55,-0.3837
3.8,4.1,1.05,-0.2914
2.4,2.6,-0.35,-1.1236
3.9,4.1,1.15,0.0398
4,3.1,0.35,-1.0287
2.2,2.5,-0.55,-2.3769
1.9,2.5,-0.85,-2.441
4.5,3.6,0.85,-0.245
3.9,3.1,0.35,-0.567
4.3,3.6,0.85,-0.0086
3.5,3.6,0.75,-0.2914
4.9,4,1.25,0.7337
2.9,2.8,0.0499999999999998,-1.0287
2.8,2.6,-0.15,-1.1236
2.9,1.6,-1.15,-1.4986
4.1,4.9,1.35,0.1879
4.9,3.6,0.85,-0.0086
2,2.1,-0.75,-2.0703
4.2,2.6,-0.15,-0.6128
2.7,2.6,-0.15,-1.8491
3.2,2.6,-0.15,-0.0086
5.5,4,1.25,1.0589
4.3,2.4,-0.35,0.5031
3.9,3.6,0.85,-0.373
2.6,3,-0.15,-1.5736
4.3,4.3,1.55,0.5031
2.8,2.5,-0.25,-0.5213
4.1,3,0.25,0.2385
4.4,2.8,0.0499999999999998,-0.4297
4.4,2.6,-0.15,0.7337
3.8,2.5,-0.25,-0.2914
5,6.8,2.25,1.8555
3.5,2.8,0.0499999999999998,-0.3837
3.4,1.9,-0.85,-1.4429
3.3,2.2,-0.55,-0.5213
2.3,2.2,-0.55,-1.164
2.7,2.5,-0.25,-1.1716
2.5,2.5,-0.25,-1.4429
2.9,2.6,-0.15,-0.2672
4.4,3.8,1.05,0.2678
2,2.1,-0.75,-0.9818
1.8,1.6,-1.15,-2.2517
4.3,5.2,1.55,-0.4297
2.7,2.5,-0.25,-1.22
4.4,3.4,0.65,-0.567
4.4,4.5,1.65,-0.7502
4.3,3.4,0.65,0.3112
3.7,2.6,-0.15,-0.5213
3.7,2.8,0.0499999999999998,-0.7043
2.8,3.5,0.0499999999999998,-0.5213
4.1,3.5,0.75,0.1814
5.2,5.6,2.45,2.6297
2.1,2.5,-0.65,-2.2517
3.8,2.7,-0.0499999999999998,-0.4297
1.9,1.6,-1.15,-1.8946
3.6,2.9,0.15,-1.0287
4.7,4.7,1.95,0.1879
3.9,2.9,0.15,0.2385
2.7,1.9,-0.85,-1.368
3.3,2.6,-0.15,-0.4755
2.8,0.4,-2.35,-1.8371
2.9,1.6,-1.15,-0.935
4.2,3,0.25,-0.6128
4.8,4.9,2.05,0.5031
1.9,2.1,-0.85,-1.6268
4.9,3.8,1.05,0.6158
3.4,1.9,-0.85,-0.2914
2.5,2.1,-0.65,-1.2688
3.9,3.3,0.55,-0.4755
2.6,1.9,-0.85,-0.4755
4.3,3,0.25,-0.7961
4.3,4.9,1.55,0.4484
3.4,1.1,-1.65,-1.6667
2.1,2.1,-0.65,-2.0703
3.2,2.8,0.0499999999999998,-0.9818
2,2.4,-0.75,-1.7232
4.2,3.2,0.45,-0.6585
3.8,3.4,0.65,0.0398
3.7,2.5,-0.25,-1.076
2.8,1.9,-0.85,-1.076
4.3,5.6,1.55,0.7949
3.4,2.2,-0.55,-0.6128
3,2.6,-0.15,-2.1547
2.7,1.9,-0.85,-0.7043
4.3,3,0.25,-0.1983
2.9,2.4,-0.35,-1.4694
2.5,1.9,-0.85,-1.4184
4,2.6,-0.15,-1.2688
3.5,2.8,0.0499999999999998,-0.5213
4.5,4.9,1.75,1.3655
2.9,3.3,0.15,-1.736
3.2,2.5,-0.25,-1.1716
3.2,3,0.25,-1.076
5.2,3.1,0.35,-0.1042
3.9,2.2,-0.55,-0.245
4.2,5.6,1.45,0.138
4.3,4.3,1.55,0.6158
2.9,2.9,0.15,-0.245
2.4,1.9,-0.85,-1.7232
3.3,1.6,-1.15,-1.4694
3.5,3.5,0.75,-1.22
2.2,2.5,-0.55,-1.5545
3.9,3.7,0.95,-0.7043
4.5,3.5,0.75,-0.635
3.8,2.7,-0.0499999999999998,0.2385
3.3,0.9,-1.85,-1.792
2.7,2.2,-0.55,-1.4184
4.7,2.5,-0.25,-0.7502
3.6,2.7,-0.0499999999999998,-0.0086
2.1,1.6,-1.15,-1.1236
3.1,3.3,0.35,-0.1983
4.1,2.6,-0.15,-0.7043
3.5,3.1,0.35,-0.8886
2.7,1.1,-1.65,-0.9948
2.2,1.9,-0.85,-1.2758
4.7,4.1,1.35,-0.0566
4.1,2.9,0.15,-0.1514
4,2.1,-0.65,-0.2914
4.1,3.3,0.55,-0.1042
3.4,2.5,-0.25,-0.567
3.3,2.4,-0.35,-0.567
3.8,3.3,0.55,-0.3377
3.8,3.1,0.35,-1.0287
4.4,4.3,1.55,0.6741
3.6,3.8,0.85,-0.1042
3.7,4.7,0.95,-1.4694
4.6,3.2,0.45,0.9896
3.9,3.6,0.85,-0.9818
4.8,5.2,2.05,1.3655
2.7,2.8,-0.0499999999999998,-0.567
