"","y","x"
"21689",100,-6.1548619
"21691",-9.4458218,7.8973026
"21694",-53.821381,-7.4808331
"21695",-41.647579,21.440893
"21697",-49.985062,-22.4403
"21700",-4.8683972,24.178419
"21705",-22.991299,23.668066
"21708",-6.2918811,-43.858883
"21710",38.397846,58.126236
"21711",-13.154423,14.382568
"21712",40.257881,74.097992
"21713",-41.266911,-63.977959
"21715",-28.538565,65.114151
"21716",-6.3667507,2.0442753
"21717",-7.1428566,3.7374198
"21718",11.745921,39.053127
"21719",-24.514341,-15.459681
"21721",16.136774,100
"21722",8.8576641,22.5023
"21723",100,-4.3700428
"21725",4.6459379,-23.694103
"21726",-7.8352242,16.020479
"21727",-42.3647,-12.184231
"21728",-26.730341,8.2577143
"21729",-42.058746,0.71608722
"21730",-1.0895044,8.7488651
"21731",-54.815708,53.557034
"21733",-12.110564,56.13649
"21736",-37.245632,38.431145
"21737",-4.4065056,52.8965
"21738",-53.370785,-12.132892
"21739",-26.523294,19.408501
"21740",-2.2323132,17.529213
"21742",-24.672056,1.7419696
"21743",4.4241042,9.4369678
"21744",30.903568,-13.500667
"21748",-19.907103,15.289175
"21749",-3.4087448,66.649857
"21751",-6.539506,5.1135836
"21752",-3.8141727,8.1554565
"21754",1.8823862,-10.412085
"21756",-25.332439,14.993322
"21763",-5.4276319,39.736225
"21764",-18.694622,38.15789
"21765",16.153028,-6.6088824
"21767",87.975159,7.2492571
"21768",35.636665,61.908852
"21769",27.115679,100
"21771",-1.7696857,37.410744
"21772",23.194269,-2.5241494
"21773",100,18.023256
"21775",4.2867184,4.8023672
"21781",-36.014915,27.528664
"21783",20.323271,-14.269405
"21785",-20.456352,-8.7007256
"21791",-21.525499,-5.1457701
"21794",13.719511,31.654072
"21797",-21.549616,56.880844
"21799",18.478861,-11.6562
"21800",-6.1437101,13.528699
"21801",-26.420582,-32.848629
"21802",-22.397861,28.802288
"21803",2.3455143,-2.7391047
"21807",-36.031521,100
"21809",83.053345,52.094818
"21815",22.785997,-3.6230445
"21835",-20.857143,24.959394
"21856",-16.405272,26.704803
"21859",-7.6056361,-2.8581381
"21864",-23.904232,16.021362
"21868",-27.374172,2.7793527
"21871",-19.030708,6.7648411
"21875",-14.079422,13.186812
"21880",-0.15244186,100
"21885",-0.85106492,33.558182
"21890",2.770081,2.372983
"21896",-7.5166492,3.0160575
"21897",-50.425667,-9.785202
"21903",0.77596903,-13.633222
"21904",13.612741,-10.664717
"21909",-9.7239647,0.77369511
"21910",-8.7124462,8.311799
"21918",2.5948076,24.663675
"21923",-16.488594,6.382978
"21924",-9.6231222,-27.59473
"21926",-9.2972698,100
"21927",-0.77707767,24.13793
"21932",-14.813745,5.7487102
"21933",5.9753985,18.879309
"21935",-28.048779,6.1739116
"21937",4.4766068,-39.488895
"21939",12.536952,68.754158
"21942",16.688229,100
